quote_currency,ask_rate,ts,base_currency
USDT,94.4437262693,2023-08-24T16:59:59.999Z,RUB1
USDT,94.4476734729,2023-08-24T17:59:59.999Z,RUB1
USDT,94.4537611559,2023-08-24T18:59:59.999Z,RUB1
USDT,94.7130707872,2023-08-24T19:59:59.999Z,RUB1
USDT,94.7083049749,2023-08-24T20:59:59.999Z,RUB1
USDT,94.4580336473,2023-08-24T21:59:59.999Z,RUB1
USDT,94.4689210783,2023-08-24T22:59:59.999Z,RUB1
USDT,94.4457914032,2023-08-24T23:59:59.999Z,RUB1
USDT,94.4561304386,2023-08-25T00:59:59.999Z,RUB1
USDT,94.4726108007,2023-08-25T01:59:59.999Z,RUB1
USDT,94.477610098,2023-08-25T02:59:59.999Z,RUB1
USDT,94.4813657465,2023-08-25T03:59:59.999Z,RUB1
USDT,94.6080349878,2023-08-25T04:59:59.999Z,RUB1
USDT,94.6562585773,2023-08-25T05:59:59.999Z,RUB1
USDT,94.7658682452,2023-08-25T06:59:59.999Z,RUB1
USDT,94.8164416253,2023-08-25T07:59:59.999Z,RUB1
USDT,94.5915578364,2023-08-25T08:59:59.999Z,RUB1
USDT,94.657945854,2023-08-25T09:59:59.999Z,RUB1
USDT,94.6961929391,2023-08-25T10:59:59.999Z,RUB1
USDT,94.6331116646,2023-08-25T11:59:59.999Z,RUB1
USDT,94.4897209147,2023-08-25T12:59:59.999Z,RUB1
USDT,95.1889490462,2023-08-25T13:59:59.999Z,RUB1
USDT,95.0556262479,2023-08-25T14:59:59.999Z,RUB1
USDT,95.2058839184,2023-08-25T15:59:59.999Z,RUB1
USDT,95.1982517288,2023-08-25T16:59:59.999Z,RUB1
USDT,95.1873319877,2023-08-25T17:59:59.999Z,RUB1
USDT,95.1899459984,2023-08-25T18:59:59.999Z,RUB1
USDT,95.1882631484,2023-08-25T19:59:59.999Z,RUB1
USDT,94.9534147368,2023-08-25T20:59:59.999Z,RUB1
USDT,94.9472222829,2023-08-25T21:59:59.999Z,RUB1
USDT,94.9670905723,2023-08-25T22:59:59.999Z,RUB1
USDT,94.9453221017,2023-08-25T23:59:59.999Z,RUB1
USDT,94.961456484,2023-08-26T00:59:59.999Z,RUB1
USDT,94.9631824905,2023-08-26T01:59:59.999Z,RUB1
USDT,94.9466442355,2023-08-26T02:59:59.999Z,RUB1
USDT,94.9384339155,2023-08-26T03:59:59.999Z,RUB1
USDT,94.9539605691,2023-08-26T04:59:59.999Z,RUB1
USDT,94.9443115126,2023-08-26T05:59:59.999Z,RUB1
USDT,94.9449293862,2023-08-26T06:59:59.999Z,RUB1
USDT,94.9417024975,2023-08-26T07:59:59.999Z,RUB1
USDT,94.941635878,2023-08-26T08:59:59.999Z,RUB1
USDT,94.9299466919,2023-08-26T09:59:59.999Z,RUB1
USDT,94.9371172604,2023-08-26T10:59:59.999Z,RUB1
USDT,94.9400252755,2023-08-26T11:59:59.999Z,RUB1
USDT,94.9329245396,2023-08-26T12:59:59.999Z,RUB1
USDT,94.9355580458,2023-08-26T13:59:59.999Z,RUB1
USDT,94.9342604951,2023-08-26T14:59:59.999Z,RUB1
USDT,94.9488179762,2023-08-26T15:59:59.999Z,RUB1
USDT,94.9451458603,2023-08-26T16:59:59.999Z,RUB1
USDT,94.9482113809,2023-08-26T17:59:59.999Z,RUB1
USDT,94.9465196963,2023-08-26T18:59:59.999Z,RUB1
USDT,94.9504723672,2023-08-26T19:59:59.999Z,RUB1
USDT,94.9464640533,2023-08-26T20:59:59.999Z,RUB1
USDT,94.9596934198,2023-08-26T21:59:59.999Z,RUB1
USDT,94.9580810627,2023-08-26T22:59:59.999Z,RUB1
USDT,94.9495246972,2023-08-26T23:59:59.999Z,RUB1
USDT,94.956074297,2023-08-27T00:59:59.999Z,RUB1
USDT,94.948013625,2023-08-27T01:59:59.999Z,RUB1
USDT,94.9500706252,2023-08-27T02:59:59.999Z,RUB1
USDT,94.9440233226,2023-08-27T03:59:59.999Z,RUB1
USDT,94.9495522501,2023-08-27T04:59:59.999Z,RUB1
USDT,94.9558087128,2023-08-27T05:59:59.999Z,RUB1
USDT,94.9483016094,2023-08-27T06:59:59.999Z,RUB1
USDT,94.9585336946,2023-08-27T07:59:59.999Z,RUB1
USDT,94.9590812506,2023-08-27T08:59:59.999Z,RUB1
USDT,94.9573893443,2023-08-27T09:59:59.999Z,RUB1
USDT,94.9516584697,2023-08-27T10:59:59.999Z,RUB1
USDT,94.9646499172,2023-08-27T11:59:59.999Z,RUB1
USDT,94.9554825636,2023-08-27T12:59:59.999Z,RUB1
USDT,94.9590998552,2023-08-27T13:59:59.999Z,RUB1
USDT,94.95401618,2023-08-27T14:59:59.999Z,RUB1
USDT,94.9395290832,2023-08-27T15:59:59.999Z,RUB1
USDT,94.9463599339,2023-08-27T16:59:59.999Z,RUB1
USDT,94.9611287495,2023-08-27T17:59:59.999Z,RUB1
USDT,94.9546102681,2023-08-27T18:59:59.999Z,RUB1
USDT,94.9512933031,2023-08-27T19:59:59.999Z,RUB1
USDT,94.9460573556,2023-08-27T20:59:59.999Z,RUB1
USDT,94.954609586,2023-08-27T21:59:59.999Z,RUB1
USDT,94.9495147454,2023-08-27T22:59:59.999Z,RUB1
USDT,95.4542870203,2023-08-27T23:59:59.999Z,RUB1
USDT,95.4577264298,2023-08-28T00:59:59.999Z,RUB1
USDT,95.4625511676,2023-08-28T01:59:59.999Z,RUB1
USDT,95.4638005958,2023-08-28T02:59:59.999Z,RUB1
USDT,94.9477473954,2023-08-28T03:59:59.999Z,RUB1
USDT,95.410934751,2023-08-28T04:59:59.999Z,RUB1
USDT,95.4828914572,2023-08-28T05:59:59.999Z,RUB1
USDT,95.7037973911,2023-08-28T06:59:59.999Z,RUB1
USDT,95.7078812864,2023-08-28T07:59:59.999Z,RUB1
USDT,95.3488583453,2023-08-28T08:59:59.999Z,RUB1
USDT,95.3508646679,2023-08-28T09:59:59.999Z,RUB1
USDT,95.2316083176,2023-08-28T10:59:59.999Z,RUB1
USDT,95.2380492432,2023-08-28T11:59:59.999Z,RUB1
USDT,95.4457650246,2023-08-28T12:59:59.999Z,RUB1
USDT,95.1129912271,2023-08-28T13:59:59.999Z,RUB1
USDT,95.4895713982,2023-08-28T14:59:59.999Z,RUB1
USDT,95.4953390397,2023-08-28T15:59:59.999Z,RUB1
USDT,95.5473222754,2023-08-28T16:59:59.999Z,RUB1
USDT,95.5545984486,2023-08-28T17:59:59.999Z,RUB1
USDT,95.5651833024,2023-08-28T18:59:59.999Z,RUB1
USDT,95.5471783777,2023-08-28T19:59:59.999Z,RUB1
USDT,95.5442549988,2023-08-28T20:59:59.999Z,RUB1
USDT,95.5253697712,2023-08-28T21:59:59.999Z,RUB1
USDT,95.5149770947,2023-08-28T22:59:59.999Z,RUB1
USDT,95.5060141206,2023-08-28T23:59:59.999Z,RUB1
USDT,95.5225139607,2023-08-29T00:59:59.999Z,RUB1
USDT,95.5209733393,2023-08-29T01:59:59.999Z,RUB1
USDT,95.5052108997,2023-08-29T02:59:59.999Z,RUB1
USDT,95.5049523431,2023-08-29T03:59:59.999Z,RUB1
USDT,95.3985403246,2023-08-29T04:59:59.999Z,RUB1
USDT,95.3874010629,2023-08-29T05:59:59.999Z,RUB1
USDT,95.3754092015,2023-08-29T06:59:59.999Z,RUB1
USDT,95.6680813264,2023-08-29T07:59:59.999Z,RUB1
USDT,95.4752509672,2023-08-29T08:59:59.999Z,RUB1
USDT,95.4508876994,2023-08-29T09:59:59.999Z,RUB1
USDT,95.8455246826,2023-08-29T10:59:59.999Z,RUB1
USDT,95.9290645071,2023-08-29T11:59:59.999Z,RUB1
USDT,95.5114876877,2023-08-29T12:59:59.999Z,RUB1
USDT,96.1695411075,2023-08-29T13:59:59.999Z,RUB1
USDT,96.0787231105,2023-08-29T14:59:59.999Z,RUB1
USDT,95.3651626887,2023-08-29T15:59:59.999Z,RUB1
USDT,95.4317302336,2023-08-29T16:59:59.999Z,RUB1
USDT,95.4371317253,2023-08-29T17:59:59.999Z,RUB1
USDT,95.4317851952,2023-08-29T18:59:59.999Z,RUB1
USDT,95.4430207697,2023-08-29T19:59:59.999Z,RUB1
USDT,95.4347462384,2023-08-29T20:59:59.999Z,RUB1
USDT,95.4426801062,2023-08-29T21:59:59.999Z,RUB1
USDT,95.4236314431,2023-08-29T22:59:59.999Z,RUB1
USDT,95.4235187328,2023-08-29T23:59:59.999Z,RUB1
USDT,95.4100310386,2023-08-30T00:59:59.999Z,RUB1
USDT,95.4206498431,2023-08-30T01:59:59.999Z,RUB1
USDT,95.4305410364,2023-08-30T02:59:59.999Z,RUB1
USDT,95.4054511543,2023-08-30T03:59:59.999Z,RUB1
USDT,95.4006540809,2023-08-30T04:59:59.999Z,RUB1
USDT,95.4026619562,2023-08-30T05:59:59.999Z,RUB1
USDT,95.9958375866,2023-08-30T06:59:59.999Z,RUB1
USDT,95.9664661755,2023-08-30T07:59:59.999Z,RUB1
USDT,96.2432826436,2023-08-30T08:59:59.999Z,RUB1
USDT,95.9467908692,2023-08-30T09:59:59.999Z,RUB1
USDT,96.1844600244,2023-08-30T10:59:59.999Z,RUB1
USDT,96.1678252028,2023-08-30T11:59:59.999Z,RUB1
USDT,95.4194457534,2023-08-30T12:59:59.999Z,RUB1
USDT,96.2077413741,2023-08-30T13:59:59.999Z,RUB1
USDT,96.1278086167,2023-08-30T14:59:59.999Z,RUB1
USDT,96.1192897314,2023-08-30T15:59:59.999Z,RUB1
USDT,96.1436324076,2023-08-30T16:59:59.999Z,RUB1
USDT,96.1461175329,2023-08-30T17:59:59.999Z,RUB1
USDT,96.1334752206,2023-08-30T18:59:59.999Z,RUB1
USDT,96.1359578011,2023-08-30T19:59:59.999Z,RUB1
USDT,96.1588141602,2023-08-30T20:59:59.999Z,RUB1
USDT,96.1589596883,2023-08-30T21:59:59.999Z,RUB1
USDT,96.2936949131,2023-08-30T22:59:59.999Z,RUB1
USDT,96.3123544334,2023-08-30T23:59:59.999Z,RUB1
USDT,96.2865551158,2023-08-31T00:59:59.999Z,RUB1
USDT,96.3024970116,2023-08-31T01:59:59.999Z,RUB1
USDT,96.2978943074,2023-08-31T02:59:59.999Z,RUB1
USDT,96.2715943666,2023-08-31T03:59:59.999Z,RUB1
USDT,96.287079524,2023-08-31T04:59:59.999Z,RUB1
USDT,96.4359577643,2023-08-31T05:59:59.999Z,RUB1
USDT,96.2799028973,2023-08-31T06:59:59.999Z,RUB1
USDT,96.3554333687,2023-08-31T07:59:59.999Z,RUB1
USDT,96.3138809757,2023-08-31T08:59:59.999Z,RUB1
USDT,96.3367962237,2023-08-31T09:59:59.999Z,RUB1
USDT,96.319573281,2023-08-31T10:59:59.999Z,RUB1
USDT,96.3546947417,2023-08-31T11:59:59.999Z,RUB1
USDT,96.2909558182,2023-08-31T12:59:59.999Z,RUB1
USDT,95.9196008223,2023-08-31T13:59:59.999Z,RUB1
USDT,95.9743991764,2023-08-31T14:59:59.999Z,RUB1
USDT,96.0891803478,2023-08-31T15:59:59.999Z,RUB1
USDT,95.8717386865,2023-08-31T16:59:59.999Z,RUB1
USDT,95.8589927261,2023-08-31T17:59:59.999Z,RUB1
USDT,95.860586698,2023-08-31T18:59:59.999Z,RUB1
USDT,95.8518922638,2023-08-31T19:59:59.999Z,RUB1
USDT,95.8672433837,2023-08-31T20:59:59.999Z,RUB1
USDT,95.8722325065,2023-08-31T21:59:59.999Z,RUB1
USDT,95.8518214462,2023-08-31T22:59:59.999Z,RUB1
USDT,95.8624874357,2023-08-31T23:59:59.999Z,RUB1
USDT,95.8648449455,2023-09-01T00:59:59.999Z,RUB1
USDT,95.8457213721,2023-09-01T01:59:59.999Z,RUB1
USDT,95.8438574124,2023-09-01T02:59:59.999Z,RUB1
USDT,95.8429201024,2023-09-01T03:59:59.999Z,RUB1
USDT,96.116709331,2023-09-01T04:59:59.999Z,RUB1
USDT,96.1162569541,2023-09-01T05:59:59.999Z,RUB1
USDT,96.2566889203,2023-09-01T06:59:59.999Z,RUB1
USDT,96.1239439761,2023-09-01T07:59:59.999Z,RUB1
USDT,96.1828288424,2023-09-01T08:59:59.999Z,RUB1
USDT,96.255158358,2023-09-01T09:59:59.999Z,RUB1
USDT,96.5114151869,2023-09-01T10:59:59.999Z,RUB1
USDT,96.3901026276,2023-09-01T11:59:59.999Z,RUB1
USDT,95.8458440384,2023-09-01T12:59:59.999Z,RUB1
USDT,96.0734531401,2023-09-01T13:59:59.999Z,RUB1
USDT,95.8398295176,2023-09-01T14:59:59.999Z,RUB1
USDT,96.407761655,2023-09-01T15:59:59.999Z,RUB1
USDT,96.4077360879,2023-09-01T16:59:59.999Z,RUB1
USDT,96.4189374811,2023-09-01T17:59:59.999Z,RUB1
USDT,96.4015118917,2023-09-01T18:59:59.999Z,RUB1
USDT,96.4200989833,2023-09-01T19:59:59.999Z,RUB1
USDT,96.3477725756,2023-09-01T20:59:59.999Z,RUB1
USDT,96.3490154797,2023-09-01T21:59:59.999Z,RUB1
USDT,96.3655870195,2023-09-01T22:59:59.999Z,RUB1
USDT,96.377246604,2023-09-01T23:59:59.999Z,RUB1
USDT,96.3814537199,2023-09-02T00:59:59.999Z,RUB1
USDT,96.3952923982,2023-09-02T01:59:59.999Z,RUB1
USDT,96.3793585574,2023-09-02T02:59:59.999Z,RUB1
USDT,96.3686381631,2023-09-02T03:59:59.999Z,RUB1
USDT,96.356304457,2023-09-02T04:59:59.999Z,RUB1
USDT,96.37184953,2023-09-02T05:59:59.999Z,RUB1
USDT,96.3697812785,2023-09-02T06:59:59.999Z,RUB1
USDT,96.3825638136,2023-09-02T07:59:59.999Z,RUB1
USDT,96.3801038454,2023-09-02T08:59:59.999Z,RUB1
USDT,96.3901345578,2023-09-02T09:59:59.999Z,RUB1
USDT,96.3881721504,2023-09-02T10:59:59.999Z,RUB1
USDT,96.3919606943,2023-09-02T11:59:59.999Z,RUB1
USDT,96.3892306141,2023-09-02T12:59:59.999Z,RUB1
USDT,96.3859181761,2023-09-02T13:59:59.999Z,RUB1
USDT,96.3922422248,2023-09-02T14:59:59.999Z,RUB1
USDT,96.4056680778,2023-09-02T15:59:59.999Z,RUB1
USDT,96.3999699784,2023-09-02T16:59:59.999Z,RUB1
USDT,96.3969197789,2023-09-02T17:59:59.999Z,RUB1
USDT,96.4013218193,2023-09-02T18:59:59.999Z,RUB1
USDT,96.4005062529,2023-09-02T19:59:59.999Z,RUB1
USDT,96.4073457614,2023-09-02T20:59:59.999Z,RUB1
USDT,96.3986801508,2023-09-02T21:59:59.999Z,RUB1
USDT,96.402744121,2023-09-02T22:59:59.999Z,RUB1
USDT,96.4177933531,2023-09-02T23:59:59.999Z,RUB1
USDT,96.4031161134,2023-09-03T00:59:59.999Z,RUB1
USDT,96.3879288396,2023-09-03T01:59:59.999Z,RUB1
USDT,96.3908216925,2023-09-03T02:59:59.999Z,RUB1
USDT,96.3937734799,2023-09-03T03:59:59.999Z,RUB1
USDT,96.3974335409,2023-09-03T04:59:59.999Z,RUB1
USDT,96.3981665673,2023-09-03T05:59:59.999Z,RUB1
USDT,96.3929620365,2023-09-03T06:59:59.999Z,RUB1
USDT,96.3956827484,2023-09-03T07:59:59.999Z,RUB1
USDT,96.4086850336,2023-09-03T08:59:59.999Z,RUB1
USDT,96.3990043976,2023-09-03T09:59:59.999Z,RUB1
USDT,96.4085183801,2023-09-03T10:59:59.999Z,RUB1
USDT,96.3926356202,2023-09-03T11:59:59.999Z,RUB1
USDT,96.4279826824,2023-09-03T12:59:59.999Z,RUB1
USDT,96.3892987181,2023-09-03T13:59:59.999Z,RUB1
USDT,96.3920381875,2023-09-03T14:59:59.999Z,RUB1
USDT,96.380675301,2023-09-03T15:59:59.999Z,RUB1
USDT,96.4006054391,2023-09-03T16:59:59.999Z,RUB1
USDT,96.3940081743,2023-09-03T17:59:59.999Z,RUB1
USDT,96.3897483774,2023-09-03T18:59:59.999Z,RUB1
USDT,96.3818148047,2023-09-03T19:59:59.999Z,RUB1
USDT,96.3890444836,2023-09-03T20:59:59.999Z,RUB1
USDT,96.4007731988,2023-09-03T21:59:59.999Z,RUB1
USDT,96.4052102735,2023-09-03T22:59:59.999Z,RUB1
USDT,96.4078912882,2023-09-03T23:59:59.999Z,RUB1
USDT,96.3863235265,2023-09-04T00:59:59.999Z,RUB1
USDT,96.3915806422,2023-09-04T01:59:59.999Z,RUB1
USDT,96.3938674803,2023-09-04T02:59:59.999Z,RUB1
USDT,96.3957750698,2023-09-04T03:59:59.999Z,RUB1
USDT,96.3871186823,2023-09-04T04:59:59.999Z,RUB1
USDT,96.4048845635,2023-09-04T05:59:59.999Z,RUB1
USDT,96.4457519767,2023-09-04T06:59:59.999Z,RUB1
USDT,96.4219483183,2023-09-04T07:59:59.999Z,RUB1
USDT,96.4927660469,2023-09-04T08:59:59.999Z,RUB1
USDT,96.5651374038,2023-09-04T09:59:59.999Z,RUB1
USDT,96.6303426456,2023-09-04T10:59:59.999Z,RUB1
USDT,96.6840545299,2023-09-04T11:59:59.999Z,RUB1
USDT,96.3844221061,2023-09-04T12:59:59.999Z,RUB1
USDT,97.0094736856,2023-09-04T13:59:59.999Z,RUB1
USDT,96.7528558919,2023-09-04T14:59:59.999Z,RUB1
USDT,96.8338933077,2023-09-04T15:59:59.999Z,RUB1
USDT,96.8484771645,2023-09-04T16:59:59.999Z,RUB1
USDT,96.8372085344,2023-09-04T17:59:59.999Z,RUB1
USDT,96.8381867398,2023-09-04T18:59:59.999Z,RUB1
USDT,96.8616824748,2023-09-04T19:59:59.999Z,RUB1
USDT,96.8603393626,2023-09-04T20:59:59.999Z,RUB1
USDT,96.8757657427,2023-09-04T21:59:59.999Z,RUB1
USDT,96.2111529677,2023-09-04T22:59:59.999Z,RUB1
USDT,96.2157961355,2023-09-04T23:59:59.999Z,RUB1
USDT,96.2084092633,2023-09-05T00:59:59.999Z,RUB1
USDT,96.2121084328,2023-09-05T01:59:59.999Z,RUB1
USDT,96.2210260607,2023-09-05T02:59:59.999Z,RUB1
USDT,96.7651415855,2023-09-05T03:59:59.999Z,RUB1
USDT,97.1572467539,2023-09-05T04:59:59.999Z,RUB1
USDT,97.1253275949,2023-09-05T05:59:59.999Z,RUB1
USDT,97.2036470364,2023-09-05T06:59:59.999Z,RUB1
USDT,97.4652421984,2023-09-05T07:59:59.999Z,RUB1
USDT,97.5255140934,2023-09-05T08:59:59.999Z,RUB1
USDT,97.4365310651,2023-09-05T09:59:59.999Z,RUB1
USDT,97.4644407187,2023-09-05T10:59:59.999Z,RUB1
USDT,97.3730763743,2023-09-05T11:59:59.999Z,RUB1
USDT,96.1710824787,2023-09-05T12:59:59.999Z,RUB1
USDT,97.5975812662,2023-09-05T13:59:59.999Z,RUB1
USDT,97.7817962802,2023-09-05T14:59:59.999Z,RUB1
USDT,97.7144581051,2023-09-05T15:59:59.999Z,RUB1
USDT,97.7266586696,2023-09-05T16:59:59.999Z,RUB1
USDT,97.7271919281,2023-09-05T17:59:59.999Z,RUB1
USDT,97.8860497299,2023-09-05T18:59:59.999Z,RUB1
USDT,97.9045541705,2023-09-05T19:59:59.999Z,RUB1
USDT,97.9009537787,2023-09-05T20:59:59.999Z,RUB1
USDT,97.8956832086,2023-09-05T21:59:59.999Z,RUB1
USDT,97.893165948,2023-09-05T22:59:59.999Z,RUB1
USDT,97.9024696146,2023-09-05T23:59:59.999Z,RUB1
USDT,97.9087734536,2023-09-06T00:59:59.999Z,RUB1
USDT,97.9037212162,2023-09-06T01:59:59.999Z,RUB1
USDT,97.8841905556,2023-09-06T02:59:59.999Z,RUB1
USDT,97.6531935366,2023-09-06T03:59:59.999Z,RUB1
USDT,97.6511425003,2023-09-06T04:59:59.999Z,RUB1
USDT,97.6594176669,2023-09-06T05:59:59.999Z,RUB1
USDT,97.6316447437,2023-09-06T06:59:59.999Z,RUB1
USDT,97.7310966412,2023-09-06T07:59:59.999Z,RUB1
USDT,97.6139486173,2023-09-06T08:59:59.999Z,RUB1
USDT,97.9032206466,2023-09-06T09:59:59.999Z,RUB1
USDT,97.8651109433,2023-09-06T10:59:59.999Z,RUB1
USDT,97.8649149928,2023-09-06T11:59:59.999Z,RUB1
USDT,97.8948477985,2023-09-06T12:59:59.999Z,RUB1
USDT,97.8558756607,2023-09-06T13:59:59.999Z,RUB1
USDT,97.9889770781,2023-09-06T14:59:59.999Z,RUB1
USDT,98.3132792443,2023-09-06T15:59:59.999Z,RUB1
USDT,98.3488103605,2023-09-06T16:59:59.999Z,RUB1
USDT,98.3690261233,2023-09-06T17:59:59.999Z,RUB1
USDT,98.3354930399,2023-09-06T18:59:59.999Z,RUB1
USDT,98.3335709052,2023-09-06T19:59:59.999Z,RUB1
USDT,98.3490970191,2023-09-06T20:59:59.999Z,RUB1
USDT,98.359561433,2023-09-06T21:59:59.999Z,RUB1
USDT,97.7540380518,2023-09-06T22:59:59.999Z,RUB1
USDT,97.7561573718,2023-09-06T23:59:59.999Z,RUB1
USDT,97.7604861688,2023-09-07T00:59:59.999Z,RUB1
USDT,97.7465578021,2023-09-07T01:59:59.999Z,RUB1
USDT,97.7537539751,2023-09-07T02:59:59.999Z,RUB1
USDT,97.7411796534,2023-09-07T03:59:59.999Z,RUB1
USDT,97.7543488595,2023-09-07T04:59:59.999Z,RUB1
USDT,97.7430825811,2023-09-07T05:59:59.999Z,RUB1
USDT,97.7586656954,2023-09-07T06:59:59.999Z,RUB1
USDT,98.4172135493,2023-09-07T07:59:59.999Z,RUB1
USDT,98.3334274706,2023-09-07T08:59:59.999Z,RUB1
USDT,98.3322325547,2023-09-07T09:59:59.999Z,RUB1
USDT,98.319275782,2023-09-07T10:59:59.999Z,RUB1
USDT,97.9927027198,2023-09-07T11:59:59.999Z,RUB1
USDT,97.7432885573,2023-09-07T12:59:59.999Z,RUB1
USDT,98.0825133081,2023-09-07T13:59:59.999Z,RUB1
USDT,98.4330419397,2023-09-07T14:59:59.999Z,RUB1
USDT,98.4390816175,2023-09-07T15:59:59.999Z,RUB1
USDT,98.4385210503,2023-09-07T16:59:59.999Z,RUB1
USDT,98.458389474,2023-09-07T17:59:59.999Z,RUB1
USDT,98.4392894397,2023-09-07T18:59:59.999Z,RUB1
USDT,98.4404482287,2023-09-07T19:59:59.999Z,RUB1
USDT,98.4693616081,2023-09-07T20:59:59.999Z,RUB1
USDT,98.4744305247,2023-09-07T21:59:59.999Z,RUB1
USDT,98.511815119,2023-09-07T22:59:59.999Z,RUB1
USDT,98.4983322387,2023-09-07T23:59:59.999Z,RUB1
USDT,98.4748782634,2023-09-08T00:59:59.999Z,RUB1
USDT,98.4707509322,2023-09-08T01:59:59.999Z,RUB1
USDT,98.4891772444,2023-09-08T02:59:59.999Z,RUB1
USDT,98.080162211,2023-09-08T03:59:59.999Z,RUB1
USDT,98.0761548772,2023-09-08T04:59:59.999Z,RUB1
USDT,98.34270596,2023-09-08T05:59:59.999Z,RUB1
USDT,98.3392638107,2023-09-08T06:59:59.999Z,RUB1
USDT,98.0608255197,2023-09-08T07:59:59.999Z,RUB1
USDT,97.6234347028,2023-09-08T08:59:59.999Z,RUB1
USDT,97.7593199033,2023-09-08T09:59:59.999Z,RUB1
USDT,97.7875777683,2023-09-08T10:59:59.999Z,RUB1
USDT,98.0534920838,2023-09-08T11:59:59.999Z,RUB1
USDT,98.462752539,2023-09-08T12:59:59.999Z,RUB1
USDT,98.0872701448,2023-09-08T13:59:59.999Z,RUB1
USDT,98.0851486599,2023-09-08T14:59:59.999Z,RUB1
USDT,98.07058746,2023-09-08T15:59:59.999Z,RUB1
USDT,97.912281569,2023-09-08T16:59:59.999Z,RUB1
USDT,97.8896216561,2023-09-08T17:59:59.999Z,RUB1
USDT,97.8913701824,2023-09-08T18:59:59.999Z,RUB1
USDT,97.892949115,2023-09-08T19:59:59.999Z,RUB1
USDT,97.9010467771,2023-09-08T20:59:59.999Z,RUB1
USDT,97.7418484852,2023-09-08T21:59:59.999Z,RUB1
USDT,97.7372490073,2023-09-08T22:59:59.999Z,RUB1
USDT,97.7282533306,2023-09-08T23:59:59.999Z,RUB1
USDT,97.740800449,2023-09-09T00:59:59.999Z,RUB1
USDT,97.7384066747,2023-09-09T01:59:59.999Z,RUB1
USDT,97.7310346956,2023-09-09T02:59:59.999Z,RUB1
USDT,97.7311705182,2023-09-09T03:59:59.999Z,RUB1
USDT,97.7218803046,2023-09-09T04:59:59.999Z,RUB1
USDT,97.7352304745,2023-09-09T05:59:59.999Z,RUB1
USDT,97.7196918528,2023-09-09T06:59:59.999Z,RUB1
USDT,97.7105421652,2023-09-09T07:59:59.999Z,RUB1
USDT,97.7126747252,2023-09-09T08:59:59.999Z,RUB1
USDT,97.7454983037,2023-09-09T09:59:59.999Z,RUB1
USDT,97.7276611617,2023-09-09T10:59:59.999Z,RUB1
USDT,97.7322809924,2023-09-09T11:59:59.999Z,RUB1
USDT,97.7279992521,2023-09-09T12:59:59.999Z,RUB1
USDT,97.7225470006,2023-09-09T13:59:59.999Z,RUB1
USDT,97.7187330459,2023-09-09T14:59:59.999Z,RUB1
USDT,97.7284977844,2023-09-09T15:59:59.999Z,RUB1
USDT,97.7355539897,2023-09-09T16:59:59.999Z,RUB1
USDT,97.7321976736,2023-09-09T17:59:59.999Z,RUB1
USDT,97.728461992,2023-09-09T18:59:59.999Z,RUB1
USDT,97.7293680643,2023-09-09T19:59:59.999Z,RUB1
USDT,97.7307390225,2023-09-09T20:59:59.999Z,RUB1
USDT,97.7290566873,2023-09-09T21:59:59.999Z,RUB1
USDT,97.7324073417,2023-09-09T22:59:59.999Z,RUB1
USDT,97.7239575916,2023-09-09T23:59:59.999Z,RUB1
USDT,97.720179969,2023-09-10T00:59:59.999Z,RUB1
USDT,97.7199818588,2023-09-10T01:59:59.999Z,RUB1
USDT,97.7269470792,2023-09-10T02:59:59.999Z,RUB1
USDT,97.7250871555,2023-09-10T03:59:59.999Z,RUB1
USDT,97.7388656907,2023-09-10T04:59:59.999Z,RUB1
USDT,97.7344039383,2023-09-10T05:59:59.999Z,RUB1
USDT,97.7287724757,2023-09-10T06:59:59.999Z,RUB1
USDT,97.7524278776,2023-09-10T07:59:59.999Z,RUB1
USDT,97.7253989876,2023-09-10T08:59:59.999Z,RUB1
USDT,97.7345188634,2023-09-10T09:59:59.999Z,RUB1
USDT,97.7315292174,2023-09-10T10:59:59.999Z,RUB1
USDT,97.7261054768,2023-09-10T11:59:59.999Z,RUB1
USDT,97.7446524337,2023-09-10T12:59:59.999Z,RUB1
USDT,97.7345741425,2023-09-10T13:59:59.999Z,RUB1
USDT,97.7434274154,2023-09-10T14:59:59.999Z,RUB1
USDT,97.7329079918,2023-09-10T15:59:59.999Z,RUB1
USDT,97.7352925538,2023-09-10T16:59:59.999Z,RUB1
USDT,97.7235277088,2023-09-10T17:59:59.999Z,RUB1
USDT,97.7279623749,2023-09-10T18:59:59.999Z,RUB1
USDT,97.7236343387,2023-09-10T19:59:59.999Z,RUB1
USDT,97.7236327502,2023-09-10T20:59:59.999Z,RUB1
USDT,97.7491275169,2023-09-10T21:59:59.999Z,RUB1
USDT,97.7477405237,2023-09-10T22:59:59.999Z,RUB1
USDT,97.7121437542,2023-09-10T23:59:59.999Z,RUB1
USDT,97.7454923588,2023-09-11T00:59:59.999Z,RUB1
USDT,97.7093713098,2023-09-11T01:59:59.999Z,RUB1
USDT,97.7150231819,2023-09-11T02:59:59.999Z,RUB1
USDT,97.717864364,2023-09-11T03:59:59.999Z,RUB1
USDT,96.9229957485,2023-09-11T04:59:59.999Z,RUB1
USDT,97.1577239181,2023-09-11T05:59:59.999Z,RUB1
USDT,96.6301220663,2023-09-11T06:59:59.999Z,RUB1
USDT,96.7871615671,2023-09-11T07:59:59.999Z,RUB1
